zooID	i	latit	longit	type	scinam	Nestbuilding 	Courtshipfeeding 	Incubation	FeedingOffspring 	Precocilaity 	family	order_	genus	brange_area	clutch_size	generation_length	territoriality	social_bond	migr_dist	lab_method	ep_offspring	wp_offspring	ep_broods	wp_broods	X	Y	rel_latitude	rel_distance	Realm	seasonality	n_epy	n_epb	prop_epb	prop_epo
2	1	-42.376	173.616	1	acanthisitta_chloris	NA	NA	NA	NA	NA	acanthisittidae	passeriformes	acanthisitta	1.52604E+11	4	3.5	1	2	148.713	1	0	210	0	65	14542427.64	-5272842.872	0.204820384	0.191425723	Australian	0.701907456	210	65	0	0
2	2	-35.279	149.109	1	acanthiza_pusilla	NA	NA	NA	NA	NA	acanthizidae	passeriformes	acanthiza	1.13579E+12	3	5.7	2	2	306.555	0	11	167	8	59	12958650.55	-4471083.978	0.330984066	0.536683417	Australian	0.514187098	178	67	0.119402985	0.061797753
4	3	43.031	-88.09	1	accipiter_cooperii	NA	NA	NA	NA	NA	accipitridae	accipitriformes	accipiter	8.40236E+12	4	7.2	1	2	1168.84	1	27	113	15	29	-7350461.014	5344189.314	0.378093682	0.06653426	Nearctic	1.114391088	140	44	0.340909091	0.192857143
8	4	55.942	-3.193	1	accipiter_nisus	17.0  	100.0  	0.0  	70.1  	0  	accipitridae	accipitriformes	accipiter	2.35585E+13	5	7.2	1	2	2989.57	0	2	37	2	8	-243097.6396	6639746.947	0.472125717	0.027944112	Palearctic	0.994722724	39	10	0.2	0.051282051
8	5	59.177	15.398	1	acrocephalus_arundinaceus	0.0  	0.0  	0.0  	48.9  	0  	sylviidae	passeriformes	acrocephalus	9.3234E+12	4	4.2	1	0	4849.75	1	18	596	9	136	1139427.248	6926098.104	0.841326241	0.087128713	Palearctic	1.256726742	614	145	0.062068966	0.029315961
8	6	59.177	15.398	1	acrocephalus_arundinaceus	NA	NA	NA	NA	NA	sylviidae	passeriformes	acrocephalus	NA	NA	NA	NA	NA	NA	0	23	655	10	152	1139427.248	6926098.104	0.841326241	0.087128713	Palearctic	1.256726742	678	162	0.061728395	0.033923304
8	7	49.667	10.85	1	acrocephalus_arundinaceus	NA	NA	NA	NA	NA	sylviidae	passeriformes	acrocephalus	NA	NA	NA	NA	NA	NA	0	19	175	5	43	867218.5104	6038142.122	0.41529403	0.036633663	Palearctic	0.999284923	194	48	0.104166667	0.097938144
11	8	36.867	138.583	1	acrocephalus_bistrigiceps	NA	NA	NA	NA	NA	sylviidae	passeriformes	acrocephalus	4.17207E+12	5	4.4	1	1	2620.86	1	9	131	5	32	11953278.32	4654779.684	-0.336578462	0.24	Sino-Japanese	0.900447726	140	37	0.135135135	0.064285714
8	9	47.929	16.766	0	acrocephalus_melanopogon	NA	NA	NA	NA	NA	sylviidae	passeriformes	acrocephalus	2.30539E+12	4	4.4	1	1	1298.75	0	14	50	9	16	1356329.763	5861732.3	0.860155955	0.12337011	Palearctic	1.036765218	64	25	0.36	0.21875
8	10	50.367	10.75	1	acrocephalus_palustris	NA	NA	NA	NA	NA	sylviidae	passeriformes	acrocephalus	5.98951E+12	4	4.4	1	2	6943.4	0	4	127	3	30	854921.046	6108051.878	0.04243762	0.680485339	Palearctic	1.050277948	131	33	0.090909091	0.030534351
8	11	59.177	15.398	1	acrocephalus_schoenobaenus	0.0  	0.0  	0.0  	59.1  	0  	sylviidae	passeriformes	acrocephalus	1.19412E+13	5	3.6	1	1	5417.7	0	15	186	10	34	1139427.248	6926098.104	0.450396124	0.314	Palearctic	1.256726742	201	44	0.227272727	0.074626866
8	12	51.466	-0.55	1	acrocephalus_schoenobaenus	NA	NA	NA	NA	NA	sylviidae	passeriformes	acrocephalus	NA	NA	NA	NA	NA	NA	1	34	369	16	69	-43388.0561	6216446.73	0.011194487	0.07	Palearctic	0.868786991	403	85	0.188235294	0.084367246
8	13	52.31	0.291	1	acrocephalus_scirpaceus	NA	NA	NA	NA	NA	sylviidae	passeriformes	acrocephalus	1.5142E+13	4	4.3	1	1	4222.12	1	3	54	3	13	22810.3861	6298533.823	1.896071473	0.331678252	Palearctic	1.07855916	57	16	0.1875	0.052631579
8	14	51.504	17.11	1	acrocephalus_scirpaceus	NA	NA	NA	NA	NA	sylviidae	passeriformes	acrocephalus	NA	NA	NA	NA	NA	NA	1	105	681	55	204	1349379.955	6220164.415	1.874896363	0.421052632	Palearctic	1.093225598	786	259	0.212355212	0.133587786
8	15	48.053	17.594	1	acrocephalus_scirpaceus	NA	NA	NA	NA	NA	sylviidae	passeriformes	acrocephalus	NA	NA	NA	NA	NA	NA	1	20	33	8	6	1422116.201	5874449.671	1.781485585	0.397219464	Palearctic	1.131774545	53	14	0.571428571	0.377358491
6	16	-4.331	55.662	0	acrocephalus_sechellensis	NA	NA	NA	NA	NA	sylviidae	passeriformes	acrocephalus	1566020.493	1	7.6	2	2	4.60751	1	411	579	18	27	5226643.422	-570588.4341	0.675341899	0.876	Oceania	0.127905682	990	45	0.4	0.415151515
6	17	-24.34	-128.333	0	acrocephalus_taiti	NA	NA	NA	NA	NA	sylviidae	passeriformes	acrocephalus	41011752.81	2	6.9	2	2	0	0	2	27	2	11	-11630475.82	-3150064.955	-0.513630703	0.504504505	Oceania	0.250410169	29	13	0.153846154	0.068965517
8	18	57.783	12.317	1	actitis_hypoleucos	NA	NA	NA	NA	NA	scolopacidae	charadriiformes	actitis	2.57257E+13	4	6.8	1	1	4825.59	0	1	52	1	14	922962.8488	6804830.724	0.493616876	0.106490872	Palearctic	1.103121758	53	15	0.066666667	0.018867925
8	19	55.7	-3.033	1	actitis_hypoleucos	NA	NA	NA	NA	NA	scolopacidae	charadriiformes	actitis	NA	NA	NA	NA	NA	NA	0	13	70	5	22	-231385.7279	6617641.463	0.399977586	0.082150101	Palearctic	0.994722724	83	27	0.185185185	0.156626506
4	20	47.151	-94.417	1	actitis_macularius	NA	NA	NA	NA	NA	scolopacidae	charadriiformes	actitis	1.3563E+13	4	5.8	1	1	4139.83	0	1	33	1	8	-7678025.5	5781491.193	-0.076019971	0.531468531	Nearctic	1.284526467	34	9	0.111111111	0.029411765
8	21	53.382	-1.563	0	aegithalos_caudatus	NA	NA	NA	NA	NA	aegithalidae	passeriformes	aegithalos	1.8206E+13	10	4.2	1	1	1315.16	1	9	279	5	33	-121503.9895	6401308.978	0.345739179	0.304	Palearctic	0.975605965	288	38	0.131578947	0.03125
11	22	31.95	114.25	0	aegithalos_concinnus	NA	NA	NA	NA	NA	aegithalidae	passeriformes	aegithalos	2.80837E+12	4	4.2	1	2	508.576	1	21	362	10	54	10075018.95	4078776.451	0.552946319	0.022132797	Sino-Japanese	0.904869556	383	64	0.15625	0.054830287
11	23	31.95	114.25	0	aegithalos_glaucogularis	NA	NA	NA	NA	NA	aegithalidae	passeriformes	aegithalos	1.79998E+12	7	4.2	1	2	900	1	NA	NA	17	46	10075018.95	4078776.451	-0.028942615	0.883233533	Sino-Japanese	0.904869556	NA	63	0.26984127	NA
8	24	63	23	1	aegolius_funereus	0.0  	100.0  	0.0  	67.8  	0  	strigidae	strigiformes	aegolius	2.35351E+13	5	5.8	1	2	1503.01	1	NA	NA	1	39	1640209.588	7241130.034	0.716942704	0.187686197	Palearctic	1.295503497	NA	40	0.025	NA
8	25	51.1	13.967	1	aegolius_funereus	NA	NA	NA	NA	NA	strigidae	strigiformes	aegolius	NA	NA	NA	NA	NA	NA	1	4	192	3	43	1104819.425	6180535.301	0.136627321	0.056603774	Palearctic	1.001581669	196	46	0.065217391	0.020408163
4	26	61.147	-149.46	1	aegolius_funereus	NA	NA	NA	NA	NA	strigidae	strigiformes	aegolius	NA	NA	NA	NA	NA	NA	1	0	24	0	7	-10856280.44	7091737.971	0.63520129	0.073485601	Nearctic	1.361905813	24	7	0	0
4	27	44.071	-116.947	1	aegolius_funereus	NA	NA	NA	NA	NA	strigidae	strigiformes	aegolius	NA	NA	NA	NA	NA	NA	1	0	31	0	9	-9697871.882	5456473.133	-0.259550786	0.078450844	Nearctic	1.010357857	31	9	0	0
4	28	45.167	-112.673	1	aegolius_funereus	NA	NA	NA	NA	NA	strigidae	strigiformes	aegolius	NA	NA	NA	NA	NA	NA	1	0	27	0	8	-9280510.58	5573441.65	-0.195550252	0.323733863	Nearctic	1.286779046	27	8	0	0
4	29	41.901	-106.212	1	aegolius_funereus	NA	NA	NA	NA	NA	strigidae	strigiformes	aegolius	NA	NA	NA	NA	NA	NA	1	0	7	0	2	-8920805.899	5220804.959	-0.388499066	0.299900695	Nearctic	1.326251864	7	2	0	0
4	30	40.52	-106.971	1	aegolius_funereus	NA	NA	NA	NA	NA	strigidae	strigiformes	aegolius	NA	NA	NA	NA	NA	NA	1	0	10	0	3	-9054057.9	5068121.118	-0.47204161	0.309831182	Nearctic	1.2734797	10	3	0	0
4	31	39.066	-107.937	1	aegolius_funereus	NA	NA	NA	NA	NA	strigidae	strigiformes	aegolius	NA	NA	NA	NA	NA	NA	1	0	10	0	3	-9207106.599	4905199.575	-0.561185817	0.151936445	Nearctic	1.270643234	10	3	0	0
5	32	-35.217	-57.633	1	agelaioides_badius	NA	NA	NA	NA	NA	icteridae	passeriformes	agelaioides	3.74889E+12	4	4.6	0	1	570.969	1	20	133	18	29	-5010161.665	-4463865.294	0.48848739	0.076305221	Neotropical	0.56351167	153	47	0.382978723	0.130718954
4	33	46.853	-119.522	1	agelaius_phoeniceus	0.0  	0.0  	0.0  	4.9  	0  	icteridae	passeriformes	agelaius	1.37091E+13	4	6.2	1	1	1421.87	0	136	267	72	62	-9738705.218	5750552.783	0.422432737	0.481	Nearctic	1.065703392	403	134	0.537313433	0.337468983
9	34	26.526	-78.751	1	agelaius_phoeniceus	NA	NA	NA	NA	NA	icteridae	passeriformes	agelaius	NA	NA	NA	NA	NA	NA	1	16	40	10	10	-7087047.35	3420918.678	-0.317117485	0	Panamanian	0.225903049	56	20	0.5	0.285714286
4	35	41.591	-80.265	1	agelaius_phoeniceus	NA	NA	NA	NA	NA	icteridae	passeriformes	agelaius	NA	NA	NA	NA	NA	NA	1	23	64	13	14	-6753362.3	5186710.025	0.243438947	0.178	Nearctic	1.059648156	87	27	0.481481481	0.264367816
4	36	42.542	-89.141	1	agelaius_phoeniceus	NA	NA	NA	NA	NA	icteridae	passeriformes	agelaius	NA	NA	NA	NA	NA	NA	1	31	66	20	12	-7459456.544	5290969.922	0.276536604	0.34	Nearctic	1.239477396	97	32	0.625	0.319587629
4	37	42.41	-85.393	1	agelaius_phoeniceus	NA	NA	NA	NA	NA	icteridae	passeriformes	agelaius	NA	NA	NA	NA	NA	NA	1	32	93	20	20	-7151285.148	5276558.134	0.271961533	0.246	Nearctic	1.132274389	125	40	0.5	0.256
4	38	44.567	-76.324	1	agelaius_phoeniceus	NA	NA	NA	NA	NA	icteridae	passeriformes	agelaius	NA	NA	NA	NA	NA	NA	0	137	409	67	107	-6310031.593	5509583.286	0.345936155	0.125	Nearctic	1.196040392	546	174	0.385057471	0.250915751
4	39	42.48	-76.452	1	agelaius_phoeniceus	NA	NA	NA	NA	NA	icteridae	passeriformes	agelaius	NA	NA	NA	NA	NA	NA	0	119	375	63	84	-6399922.318	5284203.162	0.274388473	0.306	Nearctic	1.092976928	494	147	0.428571429	0.240890688
4	40	37.183	-87.148	1	agelaius_phoeniceus	NA	NA	NA	NA	NA	icteridae	passeriformes	agelaius	NA	NA	NA	NA	NA	NA	1	443	605	221	173	-7505190.357	4691053.502	0.086091109	0.81	Nearctic	0.945197582	1048	394	0.560913706	0.422709924
9	41	17.956	-67.113	1	agelaius_xanthomus	NA	NA	NA	NA	NA	icteridae	passeriformes	agelaius	8773999782	3	6	1	1	17.6492	1	20	67	11	19	-6185633.991	2343580.059	-0.899588967	0.016932271	Panamanian	0.242072582	87	30	0.366666667	0.229885057
8	42	51.451	-2.647	1	alauda_arvensis	NA	NA	NA	NA	NA	alaudidae	passeriformes	alauda	2.59728E+13	4	4.3	1	1	1902.58	1	0	10	0	3	-208838.2592	6214978.661	0.174612055	0.035363458	Palearctic	0.797735929	10	3	0	0
8	43	51.635	-2.574	1	alauda_arvensis	NA	NA	NA	NA	NA	alaudidae	passeriformes	alauda	NA	NA	NA	NA	NA	NA	1	9	29	3	9	-202799.5052	6232964.964	0.183889561	0.00589391	Palearctic	0.872139692	38	12	0.25	0.236842105
8	44	51.178	-4.669	1	alauda_arvensis	NA	NA	NA	NA	NA	alaudidae	passeriformes	alauda	NA	NA	NA	NA	NA	NA	1	26	97	11	26	-369114.76	6188204.35	0.16080161	0.003929273	Palearctic	0.853744626	123	37	0.297297297	0.211382114
8	45	77.011	15.537	1	alle_alle	NA	NA	NA	NA	NA	alcidae	charadriiformes	alle	7554585949	1	15	0	2	1207.1	1	2	88	2	88	931182.0239	8134193.905	0.602290069	1	Palearctic	1.551813364	90	90	0.022222222	0.022222222
5	46	-25.307	-48.329	1	amazona_brasiliensis	NA	NA	NA	NA	NA	psittacidae	psittaciformes	amazona	4768396325	4	12.3	0	2	33.4708	1	41	152	14	57	-4366693.995	-3270250.839	0.292096197	0.119284294	Neotropical	0.332318842	193	71	0.197183099	0.212435233
4	47	32.767	-79.983	1	ammodramus_maritimus	NA	NA	NA	NA	NA	emberizidae	passeriformes	ammodramus	1.84421E+11	4	4	1	1	248.645	1	5	42	3	15	-7029094.948	4175921.632	-0.115395601	0.323323323	Nearctic	0.591552556	47	18	0.166666667	0.106382979
4	48	39.212	-76.073	1	ammodramus_savannarum	NA	NA	NA	NA	NA	emberizidae	passeriformes	ammodramus	4.4958E+12	4	3.9	1	1	1341.65	1	165	283	77	47	-6484121.983	4921656.76	-0.192211781	0.047856431	Nearctic	0.946879148	448	124	0.620967742	0.368303571
4	49	39.107	-96.609	1	ammodramus_savannarum	NA	NA	NA	NA	NA	emberizidae	passeriformes	ammodramus	NA	NA	NA	NA	NA	NA	1	22	96	16	17	-8239052.659	4909823.288	-0.203011588	0.966101695	Nearctic	1.06615746	118	33	0.484848485	0.186440678
2	50	-30.026	138.248	1	amytornis_modestus	NA	NA	NA	NA	NA	maluridae	passeriformes	amytornis	3.06941E+11	2	9.7	2	1	0	1	0	12	0	5	12285289.97	-3847907.646	0.327753401	0.904330312	Australian	0.293120921	12	5	0	0
8	51	49.15	14.717	1	anas_platyrhynchos	0.0  	0.0  	0.0  	0	1  	anatidae	anseriformes	anas	3.96762E+13	12	6.6	0	1	1957.53	1	19	185	12	13	1180598.82	5986083.497	0.271788871	0.273453094	Palearctic	1.062077165	204	25	0.48	0.093137255
4	52	48.6	-99.1	1	anas_strepera	NA	NA	NA	NA	NA	anatidae	anseriformes	anas	1.85329E+13	10	7.1	0	1	1907.46	1	11	250	8	21	-7980267.119	5930311.379	0.953139086	0.847082495	Nearctic	1.601434588	261	29	0.275862069	0.042145594
8	53	67.232	-100.318	1	chen_caerulescens	0.0  	0.0  	0.0  	0	1  	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	4	76	3	20	-6835197.969	7557329.61	0.292517962	0.313060818	Palearctic	2.005423546	80	23	0.130434783	0.05
8	54	67.233	-100.267	1	chen_rossii	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	2	81	2	22	-6831645.17	7557399.995	0.553663779	0.8	Palearctic	2.005423546	83	24	0.083333333	0.024096386
8	55	46.795	9.859	1	anthus_spinoletta	0.0  	0	0.0  	44.3  	0  	motacillidae	passeriformes	anthus	3.81021E+12	5	3.7	1	1	2413.92	0	55	997	32	226	803621.6395	5744518.248	0.08514958	0.209693373	Palearctic	1.097696543	1052	258	0.124031008	0.052281369
4	56	27.168	-81.35	1	aphelocoma_coerulescens	50.0  	0	0.0  	59.9  	0  	corvidae	passeriformes	aphelocoma	65276664979	3	7.6	2	2	64.442	0	0	139	0	60	-7304944.739	3499878.884	-0.325131856	0.885685885	Nearctic	0.360072404	139	60	0	0
4	57	27.267	-81.4	1	aphelocoma_coerulescens	NA	NA	NA	NA	NA	corvidae	passeriformes	aphelocoma	NA	NA	NA	NA	NA	NA	1	0	144	0	47	-7306932.509	3512030.37	-0.285435991	0.530815109	Nearctic	0.360072404	144	47	0	0
4	58	27.483	-81.233	1	aphelocoma_coerulescens	NA	NA	NA	NA	NA	corvidae	passeriformes	aphelocoma	NA	NA	NA	NA	NA	NA	1	0	258	0	93	-7286462.266	3538519.581	-0.198902366	0.781312127	Nearctic	0.31806916	258	93	0	0
4	59	27.167	-81.35	1	aphelocoma_coerulescens	NA	NA	NA	NA	NA	corvidae	passeriformes	aphelocoma	NA	NA	NA	NA	NA	NA	1	2	367	2	114	-7304969.95	3499756.108	-0.325532935	0.887673956	Nearctic	0.360072404	369	116	0.017241379	0.005420054
4	60	34	-119.75	1	aphelocoma_insularis	NA	NA	NA	NA	NA	corvidae	passeriformes	aphelocoma	2.32867E+12	4	8.3	2	2	0	1	12	141	7	46	-10467675.3	4321480.355	0.215426732	0.025870647	Nearctic	0.553587139	153	53	0.132075472	0.078431373
4	61	31.883	-109.203	0	aphelocoma_wollweberi	NA	NA	NA	NA	NA	corvidae	passeriformes	aphelocoma	4.84891E+11	4.5	8.9	2	1	0	1	2	137	2	49	-9632618.56	4070785.789	0.570948564	0.874257426	Nearctic	0.636347234	139	51	0.039215686	0.014388489
5	62	-30.633	-71.667	1	aphrastura_spinicauda	NA	NA	NA	NA	NA	furnariidae	passeriformes	aphrastura	4.91404E+11	3.999785992	3.8	2	2	237.66	1	50	310	29	111	-6353574.868	-3921054.063	-0.971159077	0.200601805	Neotropical	0.721168637	360	140	0.207142857	0.138888889
5	63	-55.067	-67.667	1	aphrastura_spinicauda	NA	NA	NA	NA	NA	furnariidae	passeriformes	aphrastura	NA	NA	NA	NA	NA	NA	1	31	504	18	108	-5189459.586	-6559385.074	0.939255637	0.426278837	Neotropical	0.84785223	535	126	0.142857143	0.057943925
8	64	51.759	-1.256	1	apus_apus	0	0.0  	50.0  	46.4  	0  	apodidae	apodiformes	apus	2.4765E+13	2	11.2	0	2	6272.38	0	4	84	4	38	-98865.19987	6245059.06	0.294787513	0.220440882	Palearctic	1.000901222	88	42	0.095238095	0.045454545
8	65	51	64	1	aquila_heliaca	NA	NA	NA	NA	NA	accipitridae	accipitriformes	aquila	9.54482E+12	2	16.6	1	2	2343.61	1	0	166	0	86	5066274.116	6170690.721	0.355516641	0.832160804	Palearctic	1.531541944	166	86	0	0
5	66	-13	-47	1	ara_ararauna	NA	NA	NA	NA	NA	psittacidae	psittaciformes	ara	7.87697E+12	2	12.7	0	2	719.319	0	0	22	0	11	-4373001.191	-1704807.713	0.120991893	0.536926148	Neotropical	0.451718509	22	11	0	0
5	67	-30.267	-51.383	1	casmerodius_albus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	0	26	0	12	-4561847.485	-3876982.83	2.015607958	0.037074148	Neotropical	0.5084638	26	12	0	0
5	68	-16.556	-56.25	1	casmerodius_albus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	0	20	0	10	-5199921.653	-2164097.479	1.509251288	0.873747495	Neotropical	0.248159319	20	10	0	0
4	69	47.323	-114.197	1	asio_otus	NA	NA	NA	NA	NA	strigidae	strigiformes	asio	2.75872E+13	5	7.2	1	1	1437.66	0	0	59	0	12	-9275938.582	5799297.26	0.062221685	0.828828829	Nearctic	1.169260263	59	12	0	0
4	70	41.989	-105.357	1	athene_cunicularia	NA	NA	NA	NA	NA	strigidae	strigiformes	athene	1.43495E+13	8	4.6	1	2	2145.56	1	0	10	0	6	-8844553.739	5230464.399	2.613057486	0.84984985	Nearctic	1.11723268	10	6	0	0
5	71	-38.667	-62.267	1	athene_cunicularia	NA	NA	NA	NA	NA	strigidae	strigiformes	athene	NA	NA	NA	NA	NA	NA	1	2	119	1	67	-5322442.708	-4860114.759	2.498121383	0.055055055	Neotropical	0.561592281	121	68	0.014705882	0.016528926
8	72	51.256	6.395	1	athene_noctua	NA	NA	NA	NA	NA	strigidae	strigiformes	athene	2.6764E+13	4	4.4	2	2	1490.47	1	0	53	0	16	505273.967	6195864.86	0.799331827	0.188622754	Palearctic	1.000336289	53	16	0	0
8	73	48.235	7.922	1	athene_noctua	NA	NA	NA	NA	NA	strigidae	strigiformes	athene	NA	NA	NA	NA	NA	NA	1	1	28	1	12	639538.6987	5893079.446	0.700106956	0.095808383	Palearctic	1.029425979	29	13	0.076923077	0.034482759
4	74	40	-82.883	1	baeolophus_bicolor	NA	NA	NA	NA	NA	paridae	passeriformes	baeolophus	2.97499E+12	6	3.8	2	2	446.14	0	3	31	2	7	-7035049.723	5010105.46	0.454926656	0.526104418	Nearctic	1.057593465	34	9	0.222222222	0.088235294
4	75	39.08	-96.574	1	bartramia_longicauda	NA	NA	NA	NA	NA	scolopacidae	charadriiformes	bartramia	3.27834E+12	4	5.6	1	1	7934.23	1	27	150	17	39	-8237231.255	4906778.595	-0.76383482	0.761523046	Nearctic	1.06615746	177	56	0.303571429	0.152542373
8	76	61.252	-165.612	1	branta_bernicla	0.0  	0.0  	0.0  	0	1  	anatidae	anseriformes	branta	3.10982E+12	4	10.9	0	2	3800.2	1	22	352	NA	NA	-12017273.09	7100372.293	-0.440288406	0.055718475	Palearctic	1.650063634	374	NA	NA	0.058823529
4	77	42.521	-83.887	1	branta_canadensis	NA	NA	NA	NA	NA	anatidae	anseriformes	branta	1.22201E+13	5	10.5	0	2	1744.15	1	NA	NA	6	36	-7020649.25	5288678.434	-0.168294467	0.340572557	Nearctic	1.090763927	NA	42	0.142857143	NA
8	78	78.906	11.901	1	branta_leucopsis	NA	NA	NA	NA	NA	anatidae	anseriformes	branta	1.77708E+11	4	10.5	0	2	1875.37	0	0	16	0	9	692625.2919	8217100.019	0.956589162	0.083748754	Palearctic	1.666833043	16	9	0	0
8	79	57.283	18.75	1	branta_leucopsis	NA	NA	NA	NA	NA	anatidae	anseriformes	branta	NA	NA	NA	NA	NA	NA	1	0	45	0	14	1411201.171	6760541.582	-0.810780007	0.079760718	Palearctic	1.09857738	45	14	0	0
8	80	57.28	18.748	1	branta_leucopsis	NA	NA	NA	NA	NA	anatidae	anseriformes	branta	NA	NA	NA	NA	NA	NA	0	0	137	0	63	1411087.597	6760274.603	-0.811103955	0.083748754	Palearctic	1.09857738	137	63	0	0
1	81	-22.533	17.025	0	bubalornis_niger	NA	NA	NA	NA	NA	ploceidae	passeriformes	bubalornis	2.72441E+12	3	3.6	1	2	545.055	0	19	36	15	10	1551154.912	-2923987.237	0.607708477	0.707631318	Afrotropical	0.790913939	55	25	0.6	0.345454545
5	82	-22.508	-47.594	1	bubulcus_ibis	50.0  	0.0  	50.0  	50.0  	0  	ardeidae	pelecaniformes	bubulcus	6.25699E+13	3	8.1	0	1	3337.01	1	12	77	9	22	-4336615.035	-2920846.366	1.791417955	0.469712016	Neotropical	0.380836457	89	31	0.290322581	0.134831461
5	83	-0.262	-90.717	0	buteo_galapagoensis	NA	NA	NA	NA	NA	accipitridae	accipitriformes	buteo	6432154820	2	9.7	2	2	37.1052	0	0	66	0	16	-8527968.726	-34536.95737	-0.628323842	0.95995996	Neotropical	0.351373464	66	16	0	0
9	84	19	-71	1	buteo_ridgwayi	NA	NA	NA	NA	NA	accipitridae	accipitriformes	buteo	35777272560	2	9.7	1	2	841.484	1	0	112	0	41	-6528263.8	2476866.289	0.246491604	0.932067932	Panamanian	0.33985734	112	41	0	0
4	85	41.817	-122	1	buteo_swainsoni	NA	NA	NA	NA	NA	accipitridae	accipitriformes	buteo	6.95861E+12	2	10	1	2	937.262	1	3	53	2	25	-10251746.75	5211576.68	-0.104668306	0.198	Nearctic	0.828702927	56	27	0.074074074	0.053571429
4	86	40.817	-103.866	1	calamospiza_melanocorys	NA	NA	NA	NA	NA	emberizidae	passeriformes	calamospiza	1.6616E+12	5	3.2	1	1	1288.06	1	132	397	72	82	-8776928.045	5101129.626	-0.092639428	0.385155466	Nearctic	1.187721729	529	154	0.467532468	0.24952741
4	87	50.667	-110.167	1	calcarius_ornatus	0.0  	0.0  	0.0  	53.5  	0  	emberizidae	passeriformes	calcarius	7.99204E+11	5	4	1	1	1407.2	0	15	70	8	17	-8742212.281	6137807.744	0.808290253	0.517928287	Nearctic	1.597019672	85	25	0.32	0.176470588
4	88	58.77	-94.165	0	calcarius_pictus	0.0  	0.0  	0.0  	0	0  	emberizidae	passeriformes	calcarius	7.0826E+11	5	5.1	1	1	2690.16	0	1	113	1	30	-6994007.258	6891032.837	-0.332818642	0.013104839	Nearctic	1.634149909	114	31	0.032258065	0.00877193
8	89	74.464	-20.782	1	calidris_alba	NA	NA	NA	NA	NA	scolopacidae	charadriiformes	calidris	1.31301E+12	4	8.1	0	0	5556.6	1	7	335	3	45	-1292397.551	8006926.676	0.361417967	1	Palearctic	2.487327099	342	48	0.0625	0.020467836
8	90	78.217	15.583	1	calidris_maritima	100.0  	0.0  	100.0  	0	1  	scolopacidae	charadriiformes	calidris	1.9621E+12	4	7.6	1	2	1962.66	0	1	81	1	26	916827.8711	8188165.825	0.810932068	0.008138352	Palearctic	1.812429309	82	27	0.037037037	0.012195122
4	91	64.443	-164.962	1	calidris_mauri	NA	NA	NA	NA	NA	scolopacidae	charadriiformes	calidris	3.00763E+11	4	7.4	1	2	4788.69	0	5	93	3	37	-11589292.8	7352964.085	0.136733811	0.038076152	Nearctic	1.591606498	98	40	0.075	0.051020408
4	92	71.3204857	-156.6605776	1	calidris_pusilla	NA	NA	NA	NA	NA	scolopacidae	charadriiformes	calidris	2.57811E+12	4	7.4	1	2	5444.2	1	19	626	12	203	-10160192.72	7826666.212	0.880380307	0.018311292	Nearctic	1.762918711	645	215	0.055813953	0.029457364
4	93	33.013	-117.193	0	callipepla_californica	NA	NA	NA	NA	NA	odontophoridae	galliformes	callipepla	1.0884E+12	15	4	1	2	324.319	1	18	95	NA	NA	-10288379.63	4205064.682	-0.244545891	0.109437751	Nearctic	0.479890764	113	NA	NA	0.159292035
4	94	36.341	-100.236	1	callipepla_squamata	NA	NA	NA	NA	NA	odontophoridae	galliformes	callipepla	1.41908E+12	13	4	1	2	307.767	1	5	218	2	20	-8667735.671	4594191.3	0.73049238	0.39246779	Nearctic	0.886006951	223	22	0.090909091	0.022421525
9	95	10.833	-85.617	0	calocitta_formosa	NA	NA	NA	NA	NA	corvidae	passeriformes	calocitta	2.94959E+11	4	6.7	2	2	212.491	1	32	52	NA	NA	-7991250.676	1422889.099	-0.677398499	0.233165829	Panamanian	0.3487598	84	NA	NA	0.380952381
8	96	36.942	-25.105	1	calonectris_diomedea	0.0  	0.0  	55.6  	0	0  	procellariidae	procellariiformes	calonectris	26312245358	1	19.3	0	2	3354.57	1	8	61	8	61	-2164602.89	4663397.54	1.972048028	0.785785786	Palearctic	0.479243368	69	69	0.115942029	0.115942029
8	97	42.058	9.514	1	calonectris_diomedea	NA	NA	NA	NA	NA	procellariidae	procellariiformes	calonectris	NA	NA	NA	NA	NA	NA	0	0	34	0	34	798370.289	5238032.337	2.154771528	0.971971972	Palearctic	0.61237359	34	34	0	0
8	98	35.413	24.809	1	calonectris_diomedea	NA	NA	NA	NA	NA	procellariidae	procellariiformes	calonectris	NA	NA	NA	NA	NA	NA	0	0	46	0	46	2154740.762	4486673.846	1.915853082	0.064064064	Palearctic	0.435583383	46	46	0	0
11	99	39.4	141.995	1	calonectris_leucomelas	NA	NA	NA	NA	NA	procellariidae	procellariiformes	calonectris	67967636022	1	19.3	0	2	1481.51	1	17	96	17	96	12091041.65	4942816.397	2.096800579	0.982300885	Sino-Japanese	0.916380405	113	113	0.150442478	0.150442478
